name	path	exists	passed	details
trajectory_inverse_transform_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/trajectory_inverse_transform_audit/level_c_trajectory_inverse_transform_audit.json	True	True	size=2764; status='ok'; paper_formula_root_inverse_roundtrip; paper_formula_root_rotation_roundtrip; paper_formula_body_inverse_roundtrip; debug_fixture_boundary_recorded
state_representation_source_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/state_representation_source_audit/level_c_state_representation_source_audit.json	True	True	size=6210; status='ok'; state_rep_method_source_patterns_found; state_rep_supplement_source_patterns_found; state_rep_body_position_local_formula; state_rep_root_current_frame_boundary; state_rep_body_velocity_boundary; state_rep_root_position_boundary; state_rep_no_paper_exact_claim
paper_state_windows	/mnt/infini-data/test/BeyondMimic/res/level_c/paper_state_windows/level_c_paper_state_windows.json	True	True	size=8257; status='ok'; paper_state_windows_all_checks_pass; paper_state_dim_99; paper_state_current_root_pos_zero; paper_state_current_root_vel_zero; paper_state_no_trainable_claim
state_latent_dataset_consistency_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/state_latent_dataset_consistency_audit/level_c_state_latent_dataset_consistency_audit.json	True	True	size=45894; status='ok'; state_latent_consistency_rows_84; state_latent_consistency_seq_21; state_latent_consistency_state_dim_99; state_latent_consistency_latent_dim_32; state_latent_consistency_token_dim_131; state_latent_consistency_action_dim_29; state_latent_consistency_split_counts; state_latent_consistency_paper_json; state_latent_consistency_vae_json; state_latent_consistency_action_json; state_latent_consistency_feature_slices; state_latent_consistency_state_arrays; state_latent_consistency_action_arrays; state_latent_consistency_action_motion_order; state_latent_consistency_action_splits; state_latent_consistency_start_timestep; state_latent_consistency_current_root_pos_zero; state_latent_consistency_current_root_vel_zero; state_latent_consistency_no_dataset_claim; state_latent_consistency_no_checkpoint_claim; state_latent_consistency_keeps_goal_incomplete
level_c_state_latent_training_dataset_contract_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/state_latent_training_dataset_contract_audit/level_c_state_latent_training_dataset_contract_audit.json	True	True	size=18081; status='ok'; state_latent_training_contract_rows_12; state_latent_training_contract_debug_satisfied_3; state_latent_training_contract_missing_9; state_latent_training_contract_npz_samples_84; state_latent_training_contract_npz_shapes; state_latent_training_contract_dims; state_latent_training_contract_splits; state_latent_training_contract_missing_recorded; state_latent_training_contract_no_false_dataset; state_latent_training_contract_dataset_unavailable; state_latent_training_contract_keeps_goal_incomplete
paper_state_overfit_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/paper_state_overfit_probe/level_c_paper_state_overfit_probe.json	True	True	size=4247; status='ok'; paper_state_overfit_input_ok; paper_state_overfit_dim_99; paper_state_overfit_multi_motion; paper_state_overfit_steps; paper_state_overfit_loss_decreases; paper_state_overfit_loss_reduction_99pct; paper_state_overfit_tiny_loss; paper_state_overfit_memorization_boundary
vae_latent_diffusion_overfit_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_latent_diffusion_overfit_probe/level_c_vae_latent_diffusion_overfit_probe.json	True	True	size=4626; status='ok'; vae_latent_diffusion_input_ok; vae_latent_diffusion_latents_nonzero; vae_latent_diffusion_state_dim_99; vae_latent_diffusion_latent_dim_32; vae_latent_diffusion_token_dim_131; vae_latent_diffusion_windows_84; vae_latent_diffusion_independent_steps; vae_latent_diffusion_loss_decreases; vae_latent_diffusion_reduction_99pct; vae_latent_diffusion_tiny_loss; vae_latent_diffusion_no_true_rollout_claim; vae_latent_diffusion_no_checkpoint_claim
paper_state_heldout_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/paper_state_heldout_eval/level_c_paper_state_heldout_eval.json	True	True	size=4168; status='ok'; paper_state_heldout_input_ok; paper_state_heldout_dim_99; paper_state_heldout_splits_reported; paper_state_heldout_no_token_identity; paper_state_heldout_motion_level_split; paper_state_heldout_validation_loss_decreases; paper_state_heldout_test_loss_decreases
vae_latent_heldout_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_latent_heldout_eval/level_c_vae_latent_heldout_eval.json	True	True	size=4503; status='ok'; vae_latent_heldout_input_ok; vae_latent_heldout_latents_nonzero; vae_latent_heldout_state_dim_99; vae_latent_heldout_latent_dim_32; vae_latent_heldout_token_dim_131; vae_latent_heldout_windows_84; vae_latent_heldout_splits_reported; vae_latent_heldout_no_token_identity; vae_latent_heldout_motion_level_split; vae_latent_heldout_validation_loss_decreases; vae_latent_heldout_test_loss_decreases; vae_latent_heldout_no_true_rollout_claim; vae_latent_heldout_no_checkpoint_claim
paper_state_heldout_multiseed_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/paper_state_heldout_multiseed_audit/level_c_paper_state_heldout_multiseed_audit.json	True	True	size=8041; status='ok'; paper_state_heldout_multiseed_3_seeds; paper_state_heldout_multiseed_no_best_seed; paper_state_heldout_multiseed_validation_decreases; paper_state_heldout_multiseed_test_decreases; paper_state_heldout_multiseed_no_token_identity; paper_state_heldout_multiseed_motion_split; paper_state_heldout_multiseed_dim_99; paper_state_heldout_multiseed_windows_pass; paper_state_heldout_multiseed_debug_boundary
vae_latent_heldout_multiseed_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_latent_heldout_multiseed_audit/level_c_vae_latent_heldout_multiseed_audit.json	True	True	size=8546; status='ok'; vae_latent_heldout_multiseed_3_seeds; vae_latent_heldout_multiseed_no_best_seed; vae_latent_heldout_multiseed_input_ok; vae_latent_heldout_multiseed_latents_nonzero; vae_latent_heldout_multiseed_state_dim_99; vae_latent_heldout_multiseed_latent_dim_32; vae_latent_heldout_multiseed_token_dim_131; vae_latent_heldout_multiseed_no_token_identity; vae_latent_heldout_multiseed_motion_split; vae_latent_heldout_multiseed_validation_decreases; vae_latent_heldout_multiseed_test_decreases; vae_latent_heldout_multiseed_no_true_rollout_claim; vae_latent_heldout_multiseed_no_checkpoint_claim
fixture_split_manifest	/mnt/infini-data/test/BeyondMimic/res/level_c/fixture_split_manifest/fixture_split_manifest_summary.json	True	True	size=3001; status='ok'; no_cross_split_overlap
augmentation_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/augmentation_probe/level_c_augmentation_probe.json	True	True	size=6449; status='ok'
symmetry_mapping_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/symmetry_mapping_audit/level_c_symmetry_mapping_audit.json	True	True	size=8646; status='ok'; symmetry_joint_count_29; symmetry_all_joints_covered; symmetry_pair_count_13; symmetry_center_joint_count_3; symmetry_paper_mentions; symmetry_no_paper_sign_table; symmetry_controller_order; symmetry_controller_coverage; symmetry_involution; symmetry_aug_double_mirror; symmetry_velocity_double_mirror; symmetry_joints_in_urdf; symmetry_keeps_goal_incomplete
guidance_formula_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_formula_probe/level_c_guidance_formula_probe.json	True	True	size=2904; status='ok'; composed_gradient_nonzero
guidance_cost_coverage_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_cost_coverage_audit/level_c_guidance_cost_coverage_audit.json	True	True	size=9517; status='ok'; guidance_coverage_rows_8; guidance_coverage_failures_zero; guidance_paper_explicit_rows_5; guidance_keyframe_formula_missing_recorded; guidance_explicit_costs_source_and_gradients; guidance_keyframe_missing_formula; guidance_keyframe_candidate_gradient; guidance_reverse_loop_valid; guidance_scale_sweep_valid; guidance_coverage_keeps_goal_incomplete
core_math_unit_tests	/mnt/infini-data/test/BeyondMimic/res/tests/core_math_unit_tests/core_math_unit_tests.json	True	True	size=8962; status='ok'; core_math_rows_23; core_math_failures_zero; core_math_all_tests_pass; core_math_goal_items_covered; core_math_pure_numpy; core_math_no_false_training_claim; core_math_keeps_goal_incomplete
reimpl_package_api_tests	/mnt/infini-data/test/BeyondMimic/res/tests/reimpl_package_api_tests/reimpl_package_api_tests.json	True	True	size=4705; status='ok'; reimpl_api_test_rows_8; reimpl_api_test_failures_zero; reimpl_api_all_tests_pass; reimpl_api_modules_covered; reimpl_api_shape_errors; reimpl_api_metadata; reimpl_api_pure_numpy; reimpl_api_no_false_training_claim; reimpl_api_keeps_goal_incomplete
reimpl_test_suite	/mnt/infini-data/test/BeyondMimic/res/tests/reimpl_test_suite/reimpl_test_suite.json	True	True	size=5038; status='ok'; reimpl_suite_step_count_5; reimpl_suite_pass_count_5; reimpl_suite_all_steps_pass; reimpl_suite_core_rows_23; reimpl_suite_api_rows_8; reimpl_suite_package_symbols_29; reimpl_suite_runtime_windows_84; reimpl_suite_runtime_token_shape; reimpl_suite_coverage_required_20; reimpl_suite_pure_numpy; reimpl_suite_no_false_training_claim; reimpl_suite_keeps_goal_incomplete
core_test_coverage_audit	/mnt/infini-data/test/BeyondMimic/res/tests/core_test_coverage_audit/core_test_coverage_audit.json	True	True	size=9708; status='ok'; core_test_coverage_required_20; core_test_coverage_missing_zero; core_test_coverage_core_rows_23; core_test_coverage_core_failures_zero; core_test_coverage_all_goal_items; core_test_coverage_math_tests_pass; core_test_coverage_goal_metric_items; core_test_coverage_pure_numpy; core_test_coverage_no_false_training_claim; core_test_coverage_keeps_goal_incomplete
coding_requirements_audit	/mnt/infini-data/test/BeyondMimic/res/code/coding_requirements_audit/coding_requirements_audit.json	True	True	size=12646; status='ok'; coding_requirements_rows_13; coding_requirements_failures_zero; coding_requirements_typed; coding_requirements_docstrings; coding_requirements_shape_frame_docs; coding_requirements_nan_inf_guard; coding_requirements_cli_yaml_config; coding_requirements_no_false_completion; coding_requirements_keeps_goal_incomplete
reimpl_package_audit	/mnt/infini-data/test/BeyondMimic/res/code/reimpl_package_audit/reimpl_package_audit.json	True	True	size=6065; status='ok'; reimpl_package_python_files; reimpl_package_symbols_29; reimpl_modules_import; reimpl_symbols_exist; reimpl_tests_use_package_api; reimpl_no_false_official_claim; reimpl_keeps_goal_incomplete
reimpl_runtime_integration_audit	/mnt/infini-data/test/BeyondMimic/res/code/reimpl_runtime_integration_audit/reimpl_runtime_integration_audit.json	True	True	size=5249; status='ok'; reimpl_runtime_windows_84; reimpl_runtime_token_shape; reimpl_runtime_split_counts; reimpl_runtime_latents_npz; reimpl_runtime_action_npz; reimpl_runtime_fixture_npz; reimpl_runtime_state_dim_99; reimpl_runtime_latent_dim_32; reimpl_runtime_action_dim_29; reimpl_runtime_metrics_finite; reimpl_runtime_projection; reimpl_runtime_reverse_reduces; reimpl_runtime_mask_clamps; reimpl_runtime_decoded_action_mse; reimpl_runtime_dagger_queries; reimpl_runtime_vae_zero_eps; reimpl_runtime_guidance_grad; reimpl_runtime_tracking_error; reimpl_runtime_survival_rate; reimpl_runtime_no_official_training_claim; reimpl_runtime_no_checkpoint_claim; reimpl_runtime_no_rollout_claim; reimpl_runtime_keeps_goal_incomplete
timestep_mask_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/timestep_mask_probe/level_c_timestep_mask_probe.json	True	True	size=3346; status='ok'; future_keyframe_mask_ok
timestep_mask_coverage_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/timestep_mask_coverage_audit/level_c_timestep_mask_coverage_audit.json	True	True	size=5534; status='ok'; timestep_mask_coverage_rows_8; timestep_mask_coverage_failures_zero; timestep_mask_paper_state_debug_artifact_recorded; timestep_mask_paper_state_dim_99; timestep_mask_paper_state_tau_dim_131; timestep_mask_steps_shape_21x2; timestep_mask_training_independent_steps; timestep_mask_history_keyframe_debug_masks; timestep_mask_deployed_policy_unspecified; timestep_mask_paper_state_reverse_debug_present; timestep_mask_reverse_guided_loops_zero; timestep_mask_paper_state_reverse_zero; timestep_mask_coverage_keeps_goal_incomplete
paper_state_mask_reverse_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/paper_state_mask_reverse_probe/level_c_paper_state_mask_reverse_probe.json	True	True	size=5476; status='ok'; paper_state_mask_state_dim_99; paper_state_mask_tau_dim_131; paper_state_mask_step_shape_21x2; paper_state_mask_keyframe_future_state_only; paper_state_mask_reverse_zero; paper_state_mask_reverse_clamped; paper_state_mask_keeps_goal_incomplete
reverse_denoising_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/reverse_denoising_probe/level_c_reverse_denoising_probe.json	True	True	size=2436; status='ok'; all_steps_reach_zero
diffusion_equation_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/diffusion_equation_audit/level_c_diffusion_equation_audit.json	True	True	size=8102; status='ok'; paper_forward_posterior_formula_found; paper_clean_prediction_loss_found; paper_reverse_alpha_gamma_sigma_form_found; paper_denoising_steps_20; posterior_to_paper_form_equivalent; public_source_exact_coefficient_schedule_missing
full_transformer_arch_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/full_transformer_arch_probe/level_c_full_transformer_arch_probe.json	True	True	size=3447; status='ok'; paper_embedding_dim
paper_state_transformer_arch_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/paper_state_transformer_arch_probe/level_c_paper_state_transformer_arch_probe.json	True	True	size=4105; status='ok'; paper_state_transformer_state_dim_99; paper_state_transformer_token_dim_131; paper_state_transformer_embedding_512; paper_state_transformer_heads_8; paper_state_transformer_layers_6; paper_state_transformer_steps_20; paper_state_transformer_prediction_shape; paper_state_transformer_loss_finite; paper_state_transformer_grad_positive; paper_state_transformer_goal_incomplete
vae_latent_transformer_arch_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_latent_transformer_arch_probe/level_c_vae_latent_transformer_arch_probe.json	True	True	size=4469; status='ok'; vae_latent_transformer_input_ok; vae_latent_transformer_latents_nonzero; vae_latent_transformer_state_dim_99; vae_latent_transformer_latent_dim_32; vae_latent_transformer_token_dim_131; vae_latent_transformer_embedding_512; vae_latent_transformer_heads_8; vae_latent_transformer_layers_6; vae_latent_transformer_steps_20; vae_latent_transformer_independent_steps; vae_latent_transformer_prediction_shape; vae_latent_transformer_loss_finite; vae_latent_transformer_grad_positive; vae_latent_transformer_no_true_rollout_claim; vae_latent_transformer_goal_incomplete
transformer_parameter_count_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/transformer_parameter_count_audit/level_c_transformer_parameter_count_audit.json	True	True	size=3107; status='ok'; transformer_param_count_paper_statement; transformer_param_count_local_arch_checks; transformer_param_count_within_5pct; transformer_param_count_not_exact; transformer_param_count_io_delta; transformer_param_count_no_exact_claim; transformer_param_count_goal_incomplete
guided_reverse_loop_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/guided_reverse_loop_probe/level_c_guided_reverse_loop_probe.json	True	True	size=5505; status='ok'; guided_cost_improves
guidance_scale_sweep_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_scale_sweep_probe/level_c_guidance_scale_sweep_probe.json	True	True	size=30797; status='ok'; best_scale_improves
guidance_task_scale_sweep	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_task_scale_sweep/level_c_guidance_task_scale_sweep.json	True	True	size=15502; status='ok'; guidance_task_scale_rows_40; guidance_task_scale_five_tasks; guidance_task_scale_grid; guidance_task_scale_finite; guidance_task_scale_gradients; guidance_task_scale_improves; guidance_task_scale_no_rollout_video_claim; guidance_task_scale_keeps_incomplete
guidance_debug_visualization	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_debug_visualization/level_c_guidance_debug_visualization.json	True	True	size=9927; status='ok'; guidance_debug_writes_static_figures; guidance_debug_writes_gif; guidance_debug_writes_npz; guidance_debug_five_tasks; guidance_debug_primary_metrics_improve; guidance_debug_no_trained_rollout_claim; guidance_debug_no_paper_video_claim; guidance_debug_keeps_goal_incomplete
guidance_task_metric_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_task_metric_audit/level_c_guidance_task_metric_audit.json	True	True	size=8858; status='ok'; guidance_task_metric_rows_5; guidance_task_metric_debug_source_ok; guidance_task_metric_scale_source_ok; guidance_task_metric_five_tasks; guidance_task_metric_primary_finite; guidance_task_metric_primary_improve; guidance_task_metric_scale_summaries; guidance_task_metric_full_split_offline_links; guidance_task_metric_full_split_reverse_links; guidance_task_metric_no_rollout_claim; guidance_task_metric_no_fig56_claim; guidance_task_metric_keeps_goal_incomplete
guidance_full_split_result_table	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_full_split_result_table/level_c_guidance_full_split_result_table.json	True	True	size=8961; status='ok'; guidance_full_table_offline_ok; guidance_full_table_reverse_ok; guidance_full_table_two_modes; guidance_full_table_five_tasks; guidance_full_table_offline_rows; guidance_full_table_reverse_rows; guidance_full_table_finite_deltas; guidance_full_table_primary_counts; guidance_full_table_offline_all_improve; guidance_full_table_reverse_mixed; guidance_full_table_figures; guidance_full_table_46200; guidance_full_table_33000; guidance_full_table_reverse_10gb; guidance_full_table_records_joystick_regression; guidance_full_table_no_rollout_claim; guidance_full_table_no_fig56_claim; guidance_full_table_keeps_goal_incomplete
guidance_checkpoint_visualization	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_checkpoint_visualization/level_c_guidance_checkpoint_visualization.json	True	True	size=9884; status='ok'; guidance_checkpoint_viz_offline_ok; guidance_checkpoint_viz_reverse_ok; guidance_checkpoint_viz_window_alignment; guidance_checkpoint_viz_five_tasks; guidance_checkpoint_viz_four_modes; guidance_checkpoint_viz_finite; guidance_checkpoint_viz_files_written; guidance_checkpoint_viz_gif; guidance_checkpoint_viz_full_sources; guidance_checkpoint_viz_task_count; guidance_checkpoint_viz_mode_count; guidance_checkpoint_viz_file_count; guidance_checkpoint_viz_46200; guidance_checkpoint_viz_33000; guidance_checkpoint_viz_no_rollout_claim; guidance_checkpoint_viz_no_fig56_claim; guidance_checkpoint_viz_keeps_goal_incomplete
guidance_visual_deliverables_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/guidance_visual_deliverables_audit/level_c_guidance_visual_deliverables_audit.json	True	True	size=15469; status='ok'; guidance_visual_deliverables_file_count_6; guidance_visual_deliverables_task_count_5; guidance_visual_deliverables_all_tasks_improve; guidance_visual_deliverables_scale_rows_40; guidance_visual_deliverables_fig_panels_blocked; guidance_visual_deliverables_video_rows_blocked; guidance_visual_deliverables_files_exist; guidance_visual_deliverables_hashes_recorded; guidance_visual_deliverables_task_metrics_improve; guidance_visual_deliverables_fig56_boundary; guidance_visual_deliverables_video_boundary; guidance_visual_deliverables_no_video_rollout_claim; guidance_visual_deliverables_keeps_goal_incomplete
visual_media_inventory_audit	/mnt/infini-data/test/BeyondMimic/res/visual_media_inventory/visual_media_inventory_audit.json	True	True	size=42624; status='ok'; visual_media_rows_at_least_80; visual_media_pdf_count; visual_media_png_count; visual_media_svg_count; visual_media_gif_count; visual_media_released_figures; visual_media_tiny_debug_previews; visual_media_files_nonempty; visual_media_hashes_recorded; visual_media_no_reproduction_videos; visual_media_video_gaps_recorded; visual_media_no_false_video_claim; visual_media_keeps_goal_incomplete
smoothness_latency_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/smoothness_latency_audit/level_c_smoothness_latency_audit.json	True	True	size=7743; status='ok'; smoothness_latency_goal_metrics_indexed; smoothness_metrics_finite; smoothness_guidance_cost_decreases; smoothness_guided_mse_decreases; smoothness_control_rate_25hz; smoothness_denoising_latency_budget; smoothness_decoder_latency_budget; smoothness_action_delta_positive
deployment_protocol_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/deployment_protocol_audit/level_c_deployment_protocol_audit.json	True	True	size=7980; status='ok'; deployment_protocol_rows_9; deployment_protocol_failures_zero; deployment_protocol_paper_sources_found; deployment_protocol_latency_budget; deployment_protocol_cpu_decoder_schema; deployment_protocol_tensorrt_absence_recorded; deployment_protocol_boundaries_recorded; deployment_protocol_no_false_claim
training_schedule_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/training_schedule_probe/level_c_training_schedule_probe.json	True	True	size=3953; status='ok'; lr_peak_matches
transformer_state_dict_manifest	/mnt/infini-data/test/BeyondMimic/res/level_c/transformer_state_dict_manifest/level_c_transformer_state_dict_manifest.json	True	True	size=20830; status='ok'; transformer_state_token_dim_131; transformer_state_paper_hyperparams; transformer_state_hash_deterministic; transformer_state_hash_seed_sensitive; transformer_state_matches_arch_probe; transformer_state_matches_param_audit; transformer_state_no_weight_ckpt; transformer_state_keeps_incomplete
transformer_ema_smoke	/mnt/infini-data/test/BeyondMimic/res/level_c/transformer_ema_smoke/level_c_transformer_ema_smoke.json	True	True	size=3085; status='ok'; transformer_ema_token_dim_131; transformer_ema_paper_hyperparams; transformer_ema_optimizer_hyperparams; transformer_ema_lr_schedule; transformer_ema_decay_schedule; transformer_ema_grad_norms; transformer_ema_params_changed; transformer_ema_shadow_differs; transformer_ema_loss_not_worse; transformer_ema_no_weight_ckpt; transformer_ema_keeps_incomplete
vae_latent_transformer_ema_smoke	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_latent_transformer_ema_smoke/level_c_vae_latent_transformer_ema_smoke.json	True	True	size=4462; status='ok'; vae_latent_ema_input_ok; vae_latent_ema_latents_nonzero; vae_latent_ema_token_dim_131; vae_latent_ema_state_dim_99; vae_latent_ema_latent_dim_32; vae_latent_ema_transformer_hyperparams; vae_latent_ema_optimizer_hyperparams; vae_latent_ema_lr_schedule; vae_latent_ema_decay_schedule; vae_latent_ema_grad_norms; vae_latent_ema_params_changed; vae_latent_ema_shadow_differs; vae_latent_ema_loss_not_worse; vae_latent_ema_no_weight_ckpt; vae_latent_ema_no_true_rollout_claim; vae_latent_ema_keeps_incomplete
diffusion_checkpoint_smoke	/mnt/infini-data/test/BeyondMimic/res/level_c/diffusion_checkpoint_smoke/level_c_diffusion_checkpoint_smoke.json	True	True	size=4656; status='ok'; diffusion_checkpoint_file_exists; diffusion_checkpoint_required_keys; diffusion_checkpoint_token_dim_131; diffusion_checkpoint_transformer_hyperparams; diffusion_checkpoint_optimizer_hyperparams; diffusion_checkpoint_model_resume_exact; diffusion_checkpoint_ema_resume_exact; diffusion_checkpoint_optimizer_resume_exact; diffusion_checkpoint_eval_resume_exact; diffusion_checkpoint_not_trained_paper; diffusion_checkpoint_not_ema_paper; diffusion_checkpoint_no_true_vae_rollout_claim; diffusion_checkpoint_keeps_incomplete
level_c_bounded_debug_diffusion_training_run	/mnt/infini-data/test/BeyondMimic/res/level_c/bounded_debug_diffusion_training_run/level_c_bounded_debug_diffusion_training_run.json	True	True	size=4429; status='ok'; bounded_debug_run_dir_exists; bounded_debug_required_files; bounded_debug_required_dirs; bounded_debug_success_not_paper_training; bounded_debug_checkpoint_exists; bounded_debug_figure_exists; bounded_debug_videos_empty; bounded_debug_runtime_fields; bounded_debug_step_count_3; bounded_debug_token_dim_131; bounded_debug_loss_steps; bounded_debug_params_changed; bounded_debug_no_full_training_claim; bounded_debug_keeps_goal_incomplete
level_c_bounded_debug_diffusion_checkpoint_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/bounded_debug_diffusion_checkpoint_eval/level_c_bounded_debug_diffusion_checkpoint_eval.json	True	True	size=5203; status='ok'; bounded_eval_training_audit_ok; bounded_eval_checkpoint_exists; bounded_eval_checkpoint_sha_matches; bounded_eval_checkpoint_debug_only; bounded_eval_run_id_matches; bounded_eval_token_dim_131; bounded_eval_split_counts; bounded_eval_losses_finite; bounded_eval_model_differs; bounded_eval_no_rollout_claim; bounded_eval_no_paper_metrics; bounded_eval_keeps_goal_incomplete
level_c_bounded_debug_diffusion_action_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/bounded_debug_diffusion_action_eval/level_c_bounded_debug_diffusion_action_eval.json	True	True	size=7594; status='ok'; bounded_action_training_audit_ok; bounded_action_checkpoint_exists; bounded_action_checkpoint_debug; bounded_action_vae_source_ok; bounded_action_split_manifest; bounded_action_token_dim_131; bounded_action_dim_29; bounded_action_train_decoder; bounded_action_metrics_finite; bounded_action_split_counts; bounded_action_eval_recorded; bounded_action_npz_written; bounded_action_no_rollout_claim; bounded_action_no_paper_metrics; bounded_action_keeps_goal_incomplete
level_c_resource_adjusted_tiny_diffusion_training_run	/mnt/infini-data/test/BeyondMimic/res/level_c/resource_adjusted_tiny_diffusion_training_run/level_c_resource_adjusted_tiny_diffusion_training_run.json	True	True	size=9615; status='ok'; tiny_denoiser_checkpoint_exists; tiny_denoiser_figures_exist; tiny_denoiser_npz_written; tiny_denoiser_split_counts; tiny_denoiser_train_improves; tiny_denoiser_val_finite; tiny_denoiser_test_finite; tiny_denoiser_action_finite; tiny_denoiser_not_paper_training; tiny_denoiser_no_required_video_claim; tiny_denoiser_param_count; tiny_denoiser_epochs; tiny_denoiser_val_better_than_noisy; tiny_denoiser_test_better_than_noisy; tiny_denoiser_keeps_goal_incomplete
level_c_resource_adjusted_tiny_diffusion_suite	/mnt/infini-data/test/BeyondMimic/res/level_c/resource_adjusted_tiny_diffusion_suite/level_c_resource_adjusted_tiny_diffusion_suite.json	True	True	size=6058; status='ok'; tiny_suite_all_steps_pass; tiny_suite_step_count_6; tiny_suite_pass_count_6; tiny_suite_checkpoint_exists; tiny_suite_heldout_token_mse_improves; tiny_suite_multiseed_three; tiny_suite_multiseed_improves; tiny_suite_checkpoint_reproduces; tiny_suite_onnx_matches_torch; tiny_suite_latency_budget; tiny_suite_video_previews; tiny_suite_no_paper_claim; tiny_suite_param_count; tiny_suite_latency_p95; tiny_suite_video_count_2; tiny_suite_keeps_goal_incomplete
level_c_lafan1_paper_arch_vae_diffusion_training	/mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_vae_diffusion_training/lafan1_paper_arch_vae_diffusion_training.json	True	True	size=80634; status='ok'; lafan1_paper_arch_uses_all_40_motions; lafan1_paper_arch_vae; lafan1_paper_arch_diffusion; lafan1_paper_arch_outputs_written; lafan1_paper_arch_multigpu; lafan1_paper_arch_motion_count_40; lafan1_paper_arch_window_count; lafan1_paper_arch_diffusion_epochs; lafan1_paper_arch_vae_epochs; lafan1_paper_arch_param_count; lafan1_paper_arch_checkpoint_size; lafan1_paper_arch_8gpu_dataparallel; lafan1_paper_arch_no_teacher_rollout_claim; lafan1_paper_arch_no_robot_fig_claim; lafan1_paper_arch_keeps_goal_incomplete
level_c_lafan1_paper_arch_onnx_latency_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_onnx_latency/level_c_lafan1_paper_arch_onnx_latency_audit.json	True	True	size=6514; status='ok'; lafan1_onnx_source_training_ok; lafan1_onnx_checkpoint_sha; lafan1_onnx_paper_arch_checkpoint; lafan1_onnx_public_dataset_boundary; lafan1_onnx_vae_written; lafan1_onnx_diffusion_written; lafan1_onnx_checker; lafan1_onnx_reference_evaluator; lafan1_onnx_vae_matches_torch; lafan1_onnx_diffusion_matches_torch; lafan1_onnx_latency_rows; lafan1_onnx_io_fixture; lafan1_onnx_metadata_boundary; lafan1_onnx_no_tensorrt_claim; lafan1_onnx_no_closed_loop_robot_claim; lafan1_onnx_param_count; lafan1_onnx_size; lafan1_onnx_diffusion_max_abs; lafan1_onnx_vae_max_abs; lafan1_onnx_keeps_goal_incomplete
level_c_lafan1_paper_arch_symmetry_augmented_onnx_latency_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_onnx_latency/level_c_lafan1_paper_arch_onnx_latency_audit.json	True	True	size=7127; status='ok'; lafan1_symonnx_source_training_ok; lafan1_symonnx_checkpoint_sha; lafan1_symonnx_paper_arch_checkpoint; lafan1_symonnx_public_dataset_boundary; lafan1_symonnx_vae_written; lafan1_symonnx_diffusion_written; lafan1_symonnx_checker; lafan1_symonnx_reference_evaluator; lafan1_symonnx_vae_matches_torch; lafan1_symonnx_diffusion_matches_torch; lafan1_symonnx_latency_rows; lafan1_symonnx_io_fixture; lafan1_symonnx_metadata_boundary; lafan1_symonnx_no_tensorrt_claim; lafan1_symonnx_no_closed_loop_robot_claim; lafan1_symonnx_param_count; lafan1_symonnx_size; lafan1_symonnx_diffusion_max_abs; lafan1_symonnx_vae_max_abs; lafan1_symonnx_training_source; lafan1_symonnx_keeps_goal_incomplete
